order_no,staff_name,order_status,order_date,customer_name,trxn_batch_id,coin,sender_wallet,receiver_wallet,coin_amount(usd),purchase_rate(ngnusd),order_time,date_paid,time_paid,month,channel,completed?
785,JPT-002,Paid,23-Mar-2022,Khloe Miller,Buy-47937,BTC,kraken,kraken,$443.19,486.22,11:14 AM,23-Mar-2022,11:16:00 AM,Mar-2022,Website,TRUE
786,JPT-002,Paid,23-Mar-2022,Filia McAdams,Buy-47937,BTC,kraken,kraken,"$6,725.86",490.45,6:23 PM,23-Mar-2022,6:25:00 PM,Mar-2022,Website,TRUE
787,JPT-002,Paid,23-Mar-2022,Monica Federle,Buy-47937,BTC,kraken,kraken,$223.08,487.91,9:58 PM,23-Mar-2022,10:02:00 PM,Mar-2022,Website,TRUE
788,JPT-002,Paid,23-Mar-2022,Beth Thompson,Buy-47937,BTC,kraken,kraken,$383.70,487.91,7:08 PM,23-Mar-2022,7:11:00 PM,Mar-2022,Website,TRUE
789,JPT-002,Paid,23-Mar-2022,Muhammed MacIntyre,Buy-47937,BTC,kraken,kraken,"$3,737.33",489.60,12:08 AM,23-Mar-2022,12:11:00 AM,Mar-2022,Website,TRUE
791,JPT-002,Paid,24-Mar-2022,Bobby Odegard,Buy-47938,BTC,kraken,kraken,"$1,746.72",487.91,9:33 AM,24-Mar-2022,9:36:00 AM,Mar-2022,Website,TRUE
792,JPT-002,Paid,24-Mar-2022,Mike Pelletier,Buy-47938,USDT,kraken,kraken,"$3,718.00",488.76,9:38 AM,24-Mar-2022,9:41:00 AM,Mar-2022,Website,TRUE
793,JPT-002,Paid,24-Mar-2022,Monica Federle,Buy-47938,USDT,kraken,kraken,$148.72,487.91,9:38 AM,24-Mar-2022,9:42:00 AM,Mar-2022,Website,TRUE
794,JPT-002,Paid,24-Mar-2022,Bobby Odegard,Buy-47938,BTC,kraken,kraken,$624.62,487.91,9:55 AM,24-Mar-2022,9:58:00 AM,Mar-2022,Website,TRUE
795,JPT-002,Paid,24-Mar-2022,Bobby Odegard,Buy-47938,BTC,kraken,kraken,"$5,572.54",490.45,12:43 PM,24-Mar-2022,12:47:00 PM,Mar-2022,Website,TRUE
796,JPT-002,Paid,24-Mar-2022,Monica Federle,Buy-47938,BTC,kraken,kraken,$356.93,487.91,12:48 PM,24-Mar-2022,1:12:00 PM,Mar-2022,Website,TRUE
797,JPT-002,Paid,24-Mar-2022,Adam Bellavance,Buy-47938,BTC,kraken,kraken,"$2,827.17",489.60,6:40 PM,24-Mar-2022,6:43:00 PM,Mar-2022,Website,TRUE
798,JPT-002,Paid,24-Mar-2022,Shahid Shariari,Buy-47938,BTC,kraken,kraken,"$1,200.17",487.91,6:40 PM,24-Mar-2022,6:51:00 PM,Mar-2022,Website,TRUE
800,JPT-002,Paid,25-Mar-2022,Monica Federle,Buy-47939,BTC,kraken,kraken,$350.24,487.91,8:14 PM,25-Mar-2022,8:16:00 PM,Mar-2022,Website,TRUE
801,JPT-002,Paid,25-Mar-2022,Khloe Miller,Buy-47939,BTC,kraken,kraken,$394.11,487.91,9:24 PM,25-Mar-2022,9:27:00 PM,Mar-2022,Website,TRUE
802,JPT-002,Paid,25-Mar-2022,Fred Wasserman,Buy-47939,BTC,kraken,kraken,$600.09,487.91,9:28 PM,25-Mar-2022,9:38:00 PM,Mar-2022,Website,TRUE
803,JPT-002,Paid,25-Mar-2022,Monica Federle,Buy-47939,BTC,kraken,kraken,$475.90,487.91,11:21 PM,25-Mar-2022,11:45:00 PM,Mar-2022,Website,TRUE
804,JPT-002,Paid,25-Mar-2022,Justin Hirsh,Buy-47939,USDT,kraken,kraken,"$1,119.86",487.91,9:58 AM,25-Mar-2022,10:08:00 AM,Mar-2022,Website,TRUE
805,JPT-002,Paid,25-Mar-2022,Shahid Shariari,Buy-47939,BTC,kraken,kraken,$517.55,487.91,11:30 AM,25-Mar-2022,11:41:00 AM,Mar-2022,Website,TRUE
806,JPT-002,Paid,25-Mar-2022,Jeremy Lonsdale,Buy-47939,BTC,kraken,kraken,"$4,424.42",488.76,11:43 AM,25-Mar-2022,11:46:00 AM,Mar-2022,Website,TRUE
807,JPT-002,Paid,25-Mar-2022,Brian Moss,Buy-47939,BTC,kraken,kraken,$739.88,487.91,11:58 AM,25-Mar-2022,11:19:00 AM,Mar-2022,Website,TRUE
808,JPT-002,Paid,25-Mar-2022,Liz Price,Buy-47939,BTC,kraken,kraken,"$4,582.06",490.45,1:13 PM,25-Mar-2022,1:09:00 PM,Mar-2022,Website,TRUE
809,JPT-002,Paid,25-Mar-2022,Brian Moss,Buy-47939,BTC,kraken,kraken,"$25,899.59",490.45,2:19 PM,25-Mar-2022,2:30:00 PM,Mar-2022,Website,TRUE
811,JPT-002,Paid,25-Mar-2022,Fred Wasserman,Buy-47939,BTC,kraken,kraken,"$9,949.37",489.60,5:12 PM,25-Mar-2022,5:28:00 PM,Mar-2022,Website,TRUE
812,JPT-002,Paid,25-Mar-2022,Fred Wasserman,Buy-47939,BTC,kraken,kraken,"$5,220.07",487.91,6:43 PM,25-Mar-2022,6:49:00 PM,Mar-2022,Website,TRUE
813,JPT-002,Paid,25-Mar-2022,Erica Bern,Buy-47939,BTC,kraken,kraken,$655.86,487.07,8:52 PM,25-Mar-2022,9:01:00 PM,Mar-2022,Website,TRUE
815,JPT-002,Paid,26-Mar-2022,Don Jones,Buy-47940,BTC,kraken,kraken,$874.47,487.07,12:37 AM,26-Mar-2022,12:40:00 AM,Mar-2022,Website,TRUE
816,JPT-002,Paid,26-Mar-2022,Khloe Miller,Buy-47940,BTC,kraken,kraken,$293.72,485.37,12:33 AM,26-Mar-2022,12:36:00 AM,Mar-2022,Website,TRUE
817,JPT-002,Paid,26-Mar-2022,Khloe Miller,Buy-47940,BTC,kraken,kraken,$147.23,485.37,7:22 AM,26-Mar-2022,7:54:00 AM,Mar-2022,Website,TRUE
818,JPT-002,Paid,26-Mar-2022,Fred Wasserman,Buy-47940,BTC,kraken,kraken,$446.16,487.07,9:07 AM,26-Mar-2022,9:09:00 AM,Mar-2022,Website,TRUE
819,JPT-002,Paid,26-Mar-2022,Liz Price,Buy-47940,BTC,kraken,kraken,$770.37,490.45,1:31 PM,26-Mar-2022,1:33:00 PM,Mar-2022,Website,TRUE
820,JPT-002,Paid,26-Mar-2022,Luke Weiss,Buy-47940,BTC,kraken,kraken,"$4,327.75",488.76,5:02 PM,26-Mar-2022,5:05:00 PM,Mar-2022,Website,TRUE
821,JPT-002,Paid,26-Mar-2022,Brian Moss,Buy-47940,BTC,kraken,kraken,"$4,662.37",488.76,5:57 PM,26-Mar-2022,6:09:00 PM,Mar-2022,Website,TRUE
822,JPT-002,Paid,26-Mar-2022,Lisa DeCherney,Buy-47940,BTC,kraken,kraken,"$2,699.27",488.33,8:45 PM,26-Mar-2022,8:47:00 PM,Mar-2022,Website,TRUE
823,JPT-002,Paid,26-Mar-2022,Dan Reichenbach,Buy-47940,BTC,kraken,kraken,$288.52,487.07,8:45 PM,26-Mar-2022,10:15:00 PM,Mar-2022,Website,TRUE
832,JPT-002,Paid,26-Mar-2022,Monica Federle,Buy-47940,BTC,kraken,kraken,$223.08,489.60,8:03 PM,27-Mar-2022,8:09:00 PM,Mar-2022,Website,TRUE
825,JPT-002,Paid,27-Mar-2022,Fred Wasserman,Buy-47941,BTC,kraken,kraken,$594.88,487.07,11:17 AM,27-Mar-2022,12:28:00 PM,Mar-2022,Website,TRUE
826,JPT-002,Paid,27-Mar-2022,Shahid Shariari,Buy-47941,USDT,kraken,kraken,$669.24,487.07,12:55 PM,27-Mar-2022,12:59:00 PM,Mar-2022,Website,TRUE
827,JPT-002,Paid,27-Mar-2022,Mike Pelletier,Buy-47941,BTC,kraken,kraken,$199.28,487.07,1:02 PM,27-Mar-2022,1:07:00 PM,Mar-2022,Website,TRUE
828,JPT-002,Paid,27-Mar-2022,Thomas Seio,Buy-47941,BTC,kraken,kraken,"$4,658.65",489.60,7:04 PM,27-Mar-2022,7:20:00 PM,Mar-2022,Website,TRUE
829,JPT-002,Paid,27-Mar-2022,Monica Federle,Buy-47941,USDT,kraken,kraken,"$8,912.05",489.60,8:03 PM,27-Mar-2022,8:09:00 PM,Mar-2022,Website,TRUE
830,JPT-002,Paid,27-Mar-2022,Kimberly Carter,Buy-47941,BTC,kraken,kraken,"$7,189.87",491.29,9:25 PM,27-Mar-2022,9:28:00 PM,Mar-2022,Website,TRUE
833,JPT-002,Paid,28-Mar-2022,Fred Wasserman,Buy-47942,BTC,kraken,kraken,$803.09,488.76,10:41 PM,28-Mar-2022,10:51:00 PM,Mar-2022,Website,TRUE
834,JPT-002,Paid,28-Mar-2022,Dan Reichenbach,Buy-47942,BTC,kraken,kraken,$288.52,487.07,10:59 PM,28-Mar-2022,11:02:00 PM,Mar-2022,Website,TRUE
835,JPT-002,Paid,28-Mar-2022,Bobby Odegard,Buy-47942,BTC,kraken,kraken,"$5,139.76",490.45,12:32 PM,28-Mar-2022,12:34:00 PM,Mar-2022,Website,TRUE
836,JPT-002,Paid,28-Mar-2022,Monica Federle,Buy-47942,BTC,kraken,kraken,"$1,319.89",488.76,1:12 PM,28-Mar-2022,1:14:00 PM,Mar-2022,Website,TRUE
838,JPT-002,Paid,28-Mar-2022,Liz Price,Buy-47942,BTC,kraken,kraken,"$19,318.73",491.29,1:14 PM,28-Mar-2022,1:19:00 PM,Mar-2022,Website,TRUE
839,JPT-002,Paid,28-Mar-2022,Brian Moss,Buy-47942,BTC,kraken,kraken,"$29,916.52",491.29,2:56 PM,28-Mar-2022,3:04:00 PM,Mar-2022,Website,TRUE
841,JPT-002,Paid,28-Mar-2022,Jeremy Lonsdale,Buy-47942,BTC,kraken,kraken,$352.47,488.76,6:17 PM,28-Mar-2022,6:19:00 PM,Mar-2022,Website,TRUE
842,JPT-002,Paid,28-Mar-2022,Adam Bellavance,Buy-47942,BTC,kraken,kraken,"$14,660.82",491.29,6:16 PM,28-Mar-2022,6:29:00 PM,Mar-2022,Website,TRUE
844,JPT-002,Paid,29-Mar-2022,Monica Federle,Buy-47943,ETH,kraken,kraken,$223.08,488.76,8:32 PM,29-Mar-2022,8:33:00 PM,Mar-2022,Website,TRUE
845,JPT-002,Paid,29-Mar-2022,Mike Pelletier,Buy-47943,USDT,kraken,kraken,$446.16,488.76,9:36 AM,29-Mar-2022,9:40:00 AM,Mar-2022,Website,TRUE
846,JPT-002,Paid,29-Mar-2022,Monica Federle,Buy-47943,BTC,kraken,kraken,$986.01,490.45,10:09 AM,29-Mar-2022,10:14:00 AM,Mar-2022,Website,TRUE
847,JPT-002,Paid,29-Mar-2022,Fred Wasserman,Buy-47943,BTC,kraken,kraken,$220.85,490.45,11:05 AM,29-Mar-2022,11:08:00 AM,Mar-2022,Website,TRUE
848,JPT-002,Paid,29-Mar-2022,Justin Hirsh,Buy-47943,BTC,kraken,kraken,"$2,911.94",490.45,12:19 PM,29-Mar-2022,12:40:00 PM,Mar-2022,Website,TRUE
849,JPT-002,Paid,29-Mar-2022,Shahid Shariari,Buy-47943,BTC,kraken,kraken,$743.60,489.60,1:21 PM,29-Mar-2022,1:23:00 PM,Mar-2022,Website,TRUE
850,JPT-002,Paid,29-Mar-2022,Monica Federle,Buy-47943,USDT,kraken,kraken,"$4,231.31",490.45,3:50 PM,29-Mar-2022,3:53:00 PM,Mar-2022,Website,TRUE
851,JPT-002,Paid,29-Mar-2022,Logan Haushalter,Buy-47943,BTC,kraken,kraken,"$12,525.20",491.29,5:02 PM,29-Mar-2022,5:15:00 PM,Mar-2022,Website,TRUE
853,JPT-002,Paid,29-Mar-2022,Christopher Schild,Buy-47943,BTC,kraken,kraken,"$4,086.08",490.45,5:32 PM,29-Mar-2022,5:34:00 PM,Mar-2022,Website,TRUE
855,JPT-002,Paid,29-Mar-2022,Muhammed MacIntyre,Buy-47943,BTC,kraken,kraken,$114.51,487.07,9:19 PM,29-Mar-2022,9:24:00 PM,Mar-2022,Website,TRUE
856,JPT-002,Paid,29-Mar-2022,Monica Federle,Buy-47943,BTC,kraken,kraken,$591.91,489.60,9:22 PM,29-Mar-2022,9:38:00 PM,Mar-2022,Website,TRUE
857,JPT-002,Paid,29-Mar-2022,Adam Bellavance,Buy-47943,BTC,kraken,kraken,"$4,115.83",490.45,9:02 PM,29-Mar-2022,9:36:00 PM,Mar-2022,Website,TRUE
858,JPT-002,Paid,29-Mar-2022,Rick Reed,Buy-47943,BTC,kraken,kraken,$885.63,489.60,10:52 PM,29-Mar-2022,11:01:00 PM,Mar-2022,Website,TRUE
859,JPT-002,Paid,29-Mar-2022,Monica Federle,Buy-47943,BTC,kraken,kraken,$234.98,489.60,11:07 PM,29-Mar-2022,11:10:00 PM,Mar-2022,Website,TRUE
860,JPT-002,Paid,29-Mar-2022,Charles Sheldon,Buy-47943,BTC,kraken,kraken,$896.78,489.60,12:29 AM,29-Mar-2022,12:33:00 AM,Mar-2022,Website,TRUE
862,JPT-002,Paid,30-Mar-2022,Luke Weiss,Buy-47944,BTC,kraken,kraken,"$9,003.51",490.45,8:27 AM,30-Mar-2022,8:43:00 AM,Mar-2022,Website,TRUE
863,JPT-002,Paid,30-Mar-2022,Liz Price,Buy-47944,BTC,kraken,kraken,"$1,937.08",490.45,9:04 AM,30-Mar-2022,9:08:00 AM,Mar-2022,Website,TRUE
864,JPT-002,Paid,30-Mar-2022,Monica Federle,Buy-47944,BTC,kraken,kraken,$887.86,490.45,12:02 PM,30-Mar-2022,12:06:00 PM,Mar-2022,Website,TRUE
865,JPT-002,Paid,30-Mar-2022,Liz Price,Buy-47944,BTC,kraken,kraken,"$4,845.30",490.45,1:28 PM,30-Mar-2022,1:30:00 PM,Mar-2022,Website,TRUE
866,JPT-002,Paid,30-Mar-2022,Rick Reed,Buy-47944,BTC,kraken,kraken,"$1,554.87",489.60,1:27 PM,30-Mar-2022,1:28:00 PM,Mar-2022,Website,TRUE
867,JPT-002,Paid,30-Mar-2022,Sean Wendt,Buy-47944,BTC,kraken,kraken,"$1,484.23",490.45,2:57 PM,30-Mar-2022,2:59:00 PM,Mar-2022,Website,TRUE
868,JPT-002,Paid,30-Mar-2022,Khloe Miller,Buy-47944,BTC,kraken,kraken,$890.83,489.60,3:18 PM,30-Mar-2022,3:19:35 PM,Mar-2022,Website,TRUE
870,JPT-002,Paid,30-Mar-2022,Monica Federle,Buy-47944,USDT,kraken,kraken,"$4,275.70",490.45,3:41 PM,30-Mar-2022,3:43:00 PM,Mar-2022,Website,TRUE
871,JPT-002,Paid,30-Mar-2022,Fred Wasserman,Buy-47944,BTC,kraken,kraken,$390.39,490.45,2:41 PM,30-Mar-2022,3:44:00 PM,Mar-2022,Website,TRUE
872,JPT-002,Paid,30-Mar-2022,Bobby Odegard,Buy-47944,BTC,kraken,kraken,"$2,473.96",490.45,4:12 PM,30-Mar-2022,4:16:00 PM,Mar-2022,Website,TRUE
873,JPT-002,Paid,30-Mar-2022,Brian Moss,Buy-47944,BTC,kraken,kraken,"$1,490.17",490.45,4:43 PM,30-Mar-2022,4:48:00 PM,Mar-2022,Website,TRUE
874,JPT-002,Paid,30-Mar-2022,Monica Federle,Buy-47944,USDT,kraken,kraken,"$4,452.68",490.87,8:51 PM,30-Mar-2022,8:56:00 PM,Mar-2022,Website,TRUE
875,JPT-002,Paid,30-Mar-2022,Monica Federle,Buy-47944,BTC,kraken,kraken,$297.44,489.60,9:08 PM,30-Mar-2022,9:16:00 PM,Mar-2022,Website,TRUE
876,JPT-002,Paid,30-Mar-2022,Dan Reichenbach,Buy-47944,BTC,kraken,kraken,$730.22,491.29,10:11 PM,30-Mar-2022,10:16:00 PM,Mar-2022,Website,TRUE
878,JPT-002,Paid,31-Mar-2022,Fred Wasserman,Buy-47945,BTC,kraken,kraken,$414.93,489.60,8:31 AM,31-Mar-2022,8:41:00 AM,Mar-2022,Website,TRUE
879,JPT-002,Paid,31-Mar-2022,Luke Weiss,Buy-47945,BTC,kraken,kraken,"$4,332.21",491.29,8:54 AM,31-Mar-2022,8:57:00 AM,Mar-2022,Website,TRUE
880,JPT-002,Paid,31-Mar-2022,Sean Wendt,Buy-47945,BTC,kraken,kraken,"$2,971.43",491.29,9:15 AM,31-Mar-2022,9:17:00 AM,Mar-2022,Website,TRUE
881,JPT-002,Paid,31-Mar-2022,Liz Price,Buy-47945,BTC,kraken,kraken,"$3,087.43",491.29,9:45 PM,31-Mar-2022,9:47:00 PM,Mar-2022,Website,TRUE
883,JPT-002,Paid,31-Mar-2022,Sean Wendt,Buy-47945,BTC,kraken,kraken,$443.93,490.45,4:53 PM,31-Mar-2022,4:55:00 PM,Mar-2022,Website,TRUE
884,JPT-002,Paid,31-Mar-2022,Dan Reichenbach,Buy-47945,BTC,kraken,kraken,"$3,056.20",492.56,9:11 PM,31-Mar-2022,9:20:00 PM,Mar-2022,Website,TRUE
885,JPT-002,Paid,31-Mar-2022,Fred Wasserman,Buy-47945,USDT,kraken,kraken,$408.98,492.14,9:33 PM,31-Mar-2022,9:36:00 PM,Mar-2022,Website,TRUE
886,JPT-002,Paid,31-Mar-2022,Evan Minnotte,Buy-47945,BTC,kraken,kraken,$249.85,490.45,9:26 PM,31-Mar-2022,9:56:00 PM,Mar-2022,Website,TRUE
887,JPT-002,Paid,31-Mar-2022,Justin Hirsh,Buy-47945,BTC,kraken,kraken,$327.93,491.29,10:16 PM,31-Mar-2022,10:20:00 PM,Mar-2022,Website,TRUE
888,JPT-002,Paid,31-Mar-2022,Sean Wendt,Buy-47945,BTC,kraken,kraken,"$14,559.69",492.98,10:34 PM,31-Mar-2022,10:38:00 PM,Mar-2022,Website,TRUE
889,JPT-002,Paid,31-Mar-2022,Dan Reichenbach,Buy-47945,BTC,kraken,kraken,$916.86,492.14,11:24 PM,31-Mar-2022,11:28:00 PM,Mar-2022,Website,TRUE
891,JPT-002,Paid,31-Mar-2022,Evan Minnotte,Buy-47945,BTC,kraken,kraken,"$1,912.54",492.14,12:11 AM,31-Mar-2022,12:18:00 AM,Mar-2022,Website,TRUE
893,JPT-002,Paid,1-Apr-2022,Lycoris Saunders,Buy-47946,BTC,kraken,kraken,"$6,259.62",492.14,9:08 AM,1-Apr-2022,9:10:00 AM,Apr-2022,Website,TRUE
894,JPT-002,Paid,1-Apr-2022,Bobby Odegard,Buy-47946,BTC,kraken,kraken,"$2,006.23",492.14,9:13 AM,1-Apr-2022,9:16:00 AM,Apr-2022,Website,TRUE
896,JPT-002,Paid,1-Apr-2022,Brian Moss,Buy-47946,BTC,kraken,kraken,"$20,097.28",492.14,9:28 AM,1-Apr-2022,9:39:00 AM,Apr-2022,Website,TRUE
897,JPT-002,Paid,1-Apr-2022,Liz Price,Buy-47946,BTC,kraken,kraken,"$2,956.55",492.14,9:44 AM,1-Apr-2022,9:55:00 AM,Apr-2022,Website,TRUE
898,JPT-002,Paid,1-Apr-2022,Jeremy Lonsdale,Buy-47946,BTC,kraken,kraken,"$5,617.15",492.14,12:12 PM,1-Apr-2022,12:20:00 PM,Apr-2022,Website,TRUE
899,JPT-002,Paid,1-Apr-2022,Monica Federle,Buy-47946,USDT,kraken,kraken,"$3,569.28",490.45,1:10 PM,1-Apr-2022,1:16:00 PM,Apr-2022,Website,TRUE
900,JPT-002,Paid,1-Apr-2022,Bill Eplett,Buy-47946,BTC,kraken,kraken,"$8,900.89",492.14,1:25 PM,1-Apr-2022,2:04:00 PM,Apr-2022,Website,TRUE
902,JPT-002,Paid,1-Apr-2022,Bryan Davis,Buy-47946,BTC,kraken,kraken,"$1,561.56",490.45,2:22 PM,1-Apr-2022,2:24:00 PM,Apr-2022,Website,TRUE
903,JPT-002,Paid,1-Apr-2022,Bobby Odegard,Buy-47946,BTC,kraken,kraken,"$3,286.71",490.45,3:01 PM,1-Apr-2022,3:02:00 PM,Apr-2022,Website,TRUE
904,JPT-002,Paid,1-Apr-2022,Muhammed MacIntyre,Buy-47946,BTC,kraken,kraken,"$2,659.11",490.45,3:55 PM,1-Apr-2022,4:00:00 PM,Apr-2022,Website,TRUE
907,JPT-002,Paid,2-Apr-2022,Meg O'Connel,Buy-47947,BTC,kraken,kraken,"$1,891.72",489.60,11:16 PM,2-Apr-2022,11:19:00 PM,Apr-2022,Website,TRUE
908,JPT-002,Paid,2-Apr-2022,Liz Price,Buy-47947,BTC,kraken,kraken,"$1,525.87",489.60,3:36 PM,2-Apr-2022,3:41:00 PM,Apr-2022,Website,TRUE
909,JPT-002,Paid,2-Apr-2022,Sean Wendt,Buy-47947,BTC,kraken,kraken,$664.78,489.60,11:45 AM,2-Apr-2022,11:48:00 AM,Apr-2022,Website,TRUE
910,JPT-002,Paid,2-Apr-2022,Meg O'Connel,Buy-47947,USDT,kraken,kraken,"$1,338.48",490.45,1:45 PM,2-Apr-2022,1:58:00 PM,Apr-2022,Website,TRUE
911,JPT-002,Paid,2-Apr-2022,Erica Bern,Buy-47947,BTC,kraken,kraken,"$1,059.63",489.60,7:41 PM,2-Apr-2022,7:43:00 PM,Apr-2022,Website,TRUE
912,JPT-002,Paid,2-Apr-2022,Sean Wendt,Buy-47947,BTC,kraken,kraken,$334.62,489.60,7:59 PM,2-Apr-2022,8:01:00 PM,Apr-2022,Website,TRUE
914,JPT-002,Paid,2-Apr-2022,Kristina Nunn,Buy-47947,BTC,kraken,kraken,$747.32,489.60,8:45 PM,2-Apr-2022,10:43:00 PM,Apr-2022,Website,TRUE
915,JPT-002,Paid,2-Apr-2022,Luke Weiss,Buy-47947,BTC,kraken,kraken,"$16,070.68",490.45,9:55 PM,2-Apr-2022,10:53:00 PM,Apr-2022,Website,TRUE
916,JPT-002,Paid,3-Apr-2022,Liz Price,Buy-47948,BTC,kraken,kraken,"$15,225.21",490.45,12:35 AM,3-Apr-2022,12:43:00 AM,Apr-2022,Website,TRUE
918,JPT-002,Paid,3-Apr-2022,Bill Eplett,Buy-47948,BTC,kraken,kraken,"$7,782.86",490.45,10:08 AM,3-Apr-2022,10:09:00 AM,Apr-2022,Website,TRUE
919,JPT-002,Paid,3-Apr-2022,Meg O'Connel,Buy-47948,USDT,kraken,kraken,$829.86,489.18,5:29 PM,3-Apr-2022,5:32:00 PM,Apr-2022,Website,TRUE
921,JPT-002,Paid,3-Apr-2022,Luke Weiss,Buy-47948,BTC,kraken,kraken,"$11,301.23",490.45,9:06 PM,3-Apr-2022,9:17:00 PM,Apr-2022,Website,TRUE
922,JPT-002,Paid,4-Apr-2022,Liz Price,Buy-47949,BTC,kraken,kraken,"$2,279.88",489.60,9:39 PM,4-Apr-2022,9:41:00 PM,Apr-2022,Website,TRUE
923,JPT-002,Paid,4-Apr-2022,Jeremy Lonsdale,Buy-47949,BTC,kraken,kraken,$468.47,489.60,10:41 PM,4-Apr-2022,11:04:00 PM,Apr-2022,Website,TRUE
924,JPT-002,Paid,4-Apr-2022,Muhammed MacIntyre,Buy-47949,BTC,kraken,kraken,$553.98,489.18,8:18 AM,4-Apr-2022,8:21:00 AM,Apr-2022,Website,TRUE
925,JPT-002,Paid,4-Apr-2022,Liz Price,Buy-47949,BTC,kraken,kraken,"$3,019.02",490.45,8:51 AM,4-Apr-2022,8:59:00 AM,Apr-2022,Website,TRUE
926,JPT-002,Paid,4-Apr-2022,Monica Federle,Buy-47949,USDT,kraken,kraken,"$2,971.43",489.60,10:10 AM,4-Apr-2022,10:13:00 AM,Apr-2022,Website,TRUE
927,JPT-002,Paid,4-Apr-2022,Fred Wasserman,Buy-47949,BTC,kraken,kraken,"$1,173.40",489.60,11:55 AM,4-Apr-2022,11:56:00 AM,Apr-2022,Website,TRUE
928,JPT-002,Paid,4-Apr-2022,Meg O'Connel,Buy-47949,BTC,kraken,kraken,$448.39,489.60,1:31 PM,4-Apr-2022,1:55:00 PM,Apr-2022,Website,TRUE
929,JPT-002,Paid,4-Apr-2022,Bill Eplett,Buy-47949,BTC,kraken,kraken,"$18,571.41",490.45,3:41 PM,4-Apr-2022,3:44:00 PM,Apr-2022,Website,TRUE
931,JPT-002,Paid,4-Apr-2022,Fred Wasserman,Buy-47949,BTC,kraken,kraken,$499.70,489.60,4:17 PM,4-Apr-2022,4:21:00 PM,Apr-2022,Website,TRUE
932,JPT-002,Paid,4-Apr-2022,Meg O'Connel,Buy-47949,BTC,kraken,kraken,$671.47,489.60,5:23 PM,4-Apr-2022,5:32:00 PM,Apr-2022,Website,TRUE
933,JPT-002,Paid,4-Apr-2022,Brian Moss,Buy-47949,BTC,kraken,kraken,$446.16,489.60,6:22 PM,4-Apr-2022,6:28:00 PM,Apr-2022,Website,TRUE
934,JPT-002,Paid,4-Apr-2022,Dan Reichenbach,Buy-47949,BTC,kraken,kraken,"$1,912.54",489.60,7:00 PM,4-Apr-2022,7:09:00 PM,Apr-2022,Website,TRUE
935,JPT-002,Paid,4-Apr-2022,Meg O'Connel,Buy-47949,USDT,kraken,kraken,"$1,784.64",490.45,7:25 PM,4-Apr-2022,7:26:00 PM,Apr-2022,Website,TRUE
936,JPT-002,Paid,4-Apr-2022,Bryan Davis,Buy-47949,BTC,kraken,kraken,$448.39,489.60,7:52 PM,4-Apr-2022,7:53:00 PM,Apr-2022,Website,TRUE
938,JPT-002,Paid,5-Apr-2022,Luke Weiss,Buy-47950,BTC,kraken,kraken,$566.62,489.18,9:49 AM,5-Apr-2022,10:23:00 AM,Apr-2022,Website,TRUE
939,JPT-002,Paid,5-Apr-2022,Shahid Shariari,Buy-47950,BTC,kraken,kraken,$446.16,489.18,11:28 AM,5-Apr-2022,11:38:00 AM,Apr-2022,Website,TRUE
940,JPT-002,Paid,5-Apr-2022,Mike Pelletier,Buy-47950,USDT,kraken,kraken,$892.32,489.60,12:16 PM,5-Apr-2022,12:19:00 PM,Apr-2022,Website,TRUE
941,JPT-002,Paid,5-Apr-2022,Brian Moss,Buy-47950,BTC,kraken,kraken,"$7,450.87",490.45,1:19 PM,5-Apr-2022,1:23:00 PM,Apr-2022,Website,TRUE
942,JPT-002,Paid,5-Apr-2022,Khloe Miller,Buy-47950,BTC,kraken,kraken,$459.54,489.18,1:25 PM,5-Apr-2022,1:29:00 PM,Apr-2022,Website,TRUE
943,JPT-002,Paid,5-Apr-2022,Fred Wasserman,Buy-47950,BTC,kraken,kraken,"$9,837.83",490.45,2:01 PM,5-Apr-2022,2:09:00 PM,Apr-2022,Website,TRUE
944,JPT-002,Paid,5-Apr-2022,Brian Moss,Buy-47950,BTC,kraken,kraken,"$23,026.32",491.72,9:43 PM,5-Apr-2022,10:22:00 PM,Apr-2022,Website,TRUE
945,JPT-002,Paid,5-Apr-2022,Ivan Gibson,Buy-47950,BTC,kraken,kraken,"$7,339.33",491.29,10:49 PM,5-Apr-2022,11:13:00 PM,Apr-2022,Website,TRUE
947,JPT-002,Paid,5-Apr-2022,Bobby Odegard,Buy-47950,BTC,kraken,kraken,"$7,254.56",491.89,2:31 PM,5-Apr-2022,11:07:00 AM,Apr-2022,Website,TRUE
949,JPT-002,Paid,6-Apr-2022,Lycoris Saunders,Buy-47951,BTC,kraken,kraken,"$2,230.80",489.60,9:44 AM,6-Apr-2022,9:51:00 AM,Apr-2022,Website,TRUE
950,JPT-002,Paid,6-Apr-2022,Bryan Davis,Buy-47951,BTC,kraken,kraken,$370.31,489.60,9:52 AM,6-Apr-2022,9:55:00 AM,Apr-2022,Website,TRUE
951,JPT-002,Paid,6-Apr-2022,Luke Weiss,Buy-47951,BTC,kraken,kraken,"$2,947.63",491.29,9:48 AM,6-Apr-2022,10:14:00 AM,Apr-2022,Website,TRUE
952,JPT-002,Paid,6-Apr-2022,Meg O'Connel,Buy-47951,BTC,kraken,kraken,$747.32,489.60,11:30 AM,6-Apr-2022,11:47:00 AM,Apr-2022,Website,TRUE
